date,traffic,newsTitle,predicted_label,score
2016-11-30,"5,000+",Clue an app that tracks womens menstrual cycles and predicts when they may be in pain has raised 20 million led by the venture capital VC arm of Finnish network equipment maker Nokia Users can input details about their menstrual cycles then,technology,0.8208162784576416
2016-11-30,"5,000+",MANILA Philippines  On this early evening encounter at a Resorts World Manila restaurant the cast and director of the new Star Cinema release The Super Parental Guardians are surprisingly positive about a lot of developments in local cinema,media and entertainment,0.9368702173233032
2016-11-30,"2,000+",The Special Criminal Court has heard details of bomb threats and a bomb find on a bus from Ballina to Dublin during the visit of Queen Elizabeth to Ireland five years ago Donal Billings of St Bridgets Court Drumlish Co Longford was found guilty,crime,0.9473174810409546
2016-12-01,"2,000+",This is the heartbreaking moment footballers broke down in tears as they gathered with family and fans to remember teammates wiped out in a devastating plane crash in Colombia Grieving Chapecoense players huddled together in front of tens of thousands,tragedy,0.9733299612998962
2016-12-01,"5,000+",Bostons official 2016 Christmas tree like others that have come before it is a thank you gift for events a century ago in the Nova Scotias Canadian provinces coastal capital of Halifax On Dec 6 1917 a French ship the Mont Blanc was preparing,history,0.9321105480194092
2016-12-01,"5,000+",SpaceX reportedly has a date for the first Falcon 9 rocket launch since Septembers launchpad explosion Iridium Communications Inc announced today that SpaceX plans to launch 10 small satellites into orbit for the company at 336PM ET on December,technology,0.8251956105232239
2016-12-01,"10,000+",Thursday is the first day of December a month that holds the start of winter Christmas Hanukkah and New Years Eve Its a time for treats scarves and carols but if youre feeling sad about the end of summer dont stress Simply reading these,environment,0.19723093509674072
2016-12-01,"2,000+",MANILA  Actress Karel Marquez finally tied the knot with her fiancé Sean Fariñas at the Sanctuario de San Antonio Forbes Park in Makati on Thursday Marquez looked stunning in a white lace gown while Fariñas was dashing in a navy blue tuxedo,celebrity,0.7860302925109863
2016-12-01,"2,000+",The Legend Of The Blue Sea will be back with episode 6 this Thursday December 1 at 10 pm KST on SBS The sequel will be delving deeper into the love story of conman Heo Joonjae and his mermaid lover Shim Chung Episode 5 of the period drama,media and entertainment,0.8029385209083557
2016-12-01,"20,000+",I followed the Victorias Secret Angels all the way to Paris to find out at the 2016 Victorias Secret Fashion Show From Grammywinning performances by The Weeknd Lady Gaga and Bruno Mars to jawdropping wings and bionic bodies the show is one of,media and entertainment,0.8986185193061829
2016-12-01,"2,000+",Philippine National Police chief Director General Ronald Bato dela Rosa on Thursday said the entire country has been placed under terror alert level 3 a warning that a deadly terror attack is imminent within a short period of time Dela Rosa made,crime,0.5992386341094971
2016-12-02,"2,000+",E News was first to report last night that Coopers girlfriend Victorias Secret model Irina Shayk is pregnant with what will be the first child for both of themand judging by what weve heard so far from sources close to the couple the happy,celebrity,0.7062248587608337
2016-12-02,"2,000+",More focused than 2013s sprawling Love in the Future Legends fifth album is full of ideas without diluting his talent While the piano and towering vocal on power ballad I Know Better may feel familiar hes equally adept at throbbing club tunes,art,0.271567165851593
2016-12-02,"10,000+",The 2016 Mnet Asian Music Awards MAMA is set to air in just a few hours and award the biggest and most popular acts in Asia this year MAMA 2016 will feature performances from the top Kpop groups and solo artists this year which include EXO BTS,media and entertainment,0.9178499579429626
2016-12-02,"20,000+",In just a few hours the winners of the one of the biggest Kpop music award show Mnet Asian Music Awards MAMA 2016 will be revealed live at the Hong Kongs AsiaWorldExpo The Mnet Asian Music Awards will take place live on December 2 in Hong,media and entertainment,0.8852437138557434
2016-12-04,"2,000+",The Boston Major is underway and Day 1 of the Group Stage has wrapped up It was a doozy too If youre just catching up and youre looking for the shorthand notes Ive got your back Group A Wings Gaming took on Malaysian hopefuls WarriorsGaming,sports,0.7750119566917419
2016-12-04,"5,000+",Vice President Leni Robredo is stepping down as chair of the Housing and Urban Development Coordinating Council HUDCC The decision was announced on Sunday night with Robredo to tender her resignation on Monday We had hoped this day,politics,0.4734511077404022
2016-12-04,"2,000+",Last Tango in Paris director says Maria Schneider did not consent to butter rape scene Bernardo Bertolucci says he wanted Maria Schneider 19 to feel humiliation as a girl not an actress Alex Taylor By Alex Taylor December 4 2016 1152 GMT,crime,0.8799299001693726
2016-12-04,"2,000+",English actress Rosamund Pike has said she was moved to tears when she first saw pictures of the real life couple she and her costar David Oyelowo play in their new film A United Kingdom The film tells the story of how African Prince Seretse Khama,media and entertainment,0.709485650062561
2016-12-04,"5,000+",Despite the Xbox 360 outselling thePlayStationn 3 many gamers were convinced late into the consoles lifespan to purchase Sonys machine for one very good reason The Last of Us Following two unlikely companions  Ellie and Joel  in a post,media and entertainment,0.7736635208129883
2016-12-05,"2,000+",CHLOE Grace Moretz proved shes just like the rest of us when it comes to coping with a relationship split and has headed to the hairdressers in an attempt to heal her heartbreak The actress and Brooklyn Beckham called time on their love earlier this,tragedy,0.5155019164085388
2016-12-05,"2,000+",MANILA Philippines  The wedding video of actress Karel Marquez and businessman Sean Fariñas was posted by Treehouse Story on Monday December 5  and its the stuff of wedding dreams In the video we get a glimpse of Karel and Seans heartfelt,media and entertainment,0.6608911752700806
2016-12-05,"2,000+",Universals classic monsters are all returning to the big screen and this time they will all be part of a single Marvelstyle shared universe  with stars such as Johnny Depp The Invisible Man Tom Cruise The Mummy and Javier Bardem Frankenstein,media and entertainment,0.9184631109237671
2016-12-06,"5,000+",On Monday night history was made Klay Thompson became the first player in NBA history since the implementation of the shot clock to score more than 50 points in less than 30 minutes Thompson finished with a mindblowing 60 points in 29 minutes as,history,0.9660630226135254
2016-12-06,"5,000+",US pop star Lady Gaga says she has been suffering from posttraumatic stress disorder PTSD since being raped at the age of 19 She revealed her mental illness during a visit to a homeless shelter for young LGBT people last month In a TV interview,celebrity,0.954235315322876
2016-12-06,"2,000+",Whether you want it or not the next Transformers movie Transformers The Last Knight is well on its way and we just got our first trailer Here Sir Anthony Hopkins now free from his duties on Westworld introduces us to the idea that the race of,media and entertainment,0.9290036559104919
2016-12-08,"5,000+",On the first day of the Boston Major eight teams fought for their metaphorical lives in Bostons Wang Theatre After a heated group stage filled with upsets and surprises Wednesdays elimination matches were set to be dramatic with rivalries and,sports,0.9152082204818726
2016-12-08,"2,000+",Dec 8 1991  Five times a day Wendy Dais clips a leash on her dog opens her apartment door creeps outside on her hands and knees and slides bellyfirst down the six wooden steps of her apartment complex Dragging her paralyzed legs behind her,history,0.4638560712337494
2016-12-08,"2,000+",Kristen Stewart and St Vincent née Annie Clarkallaround Cool Girls and one of this years hottest coupleshave teamed up for an upcoming film The project Come Swim was selected to premiere under the shorts program at the 2017 Sundance Film,celebrity,0.9580007791519165
2016-12-08,"2,000+",MANILA Philippines  The Supreme Court on Wednesday dismissed the petition of detained former senator Ramon Bong Revilla Jr and four others including alleged pork barrel scam mastermind Janet Lim Napoles in connection with the plunder charges,crime,0.7106658816337585
2016-12-09,"5,000+",Philippines  After photos of young Filipina tagged by netizens as Filipinaversion of Chloe Grace Moretz went viral the Hollywood actress herself recognized her lookalike In a series of tweets Chloe was surprised to see a Filipina who,celebrity,0.7286303639411926
2016-12-09,"2,000+",The federal government has declared Monday Dec 12  as public holiday to mark the EidelMaulud celebration The Minister of Interior Lt Gen AbdulrahmanDambazau rtd made the declaration on behalf of the federal government yesterday in Abuja,religion,0.6719234585762024
2016-12-09,"2,000+",Taylor Swift and former One Direction member Zayn Malik have redeemed 2016 for their fans releasing a surprise new song together for the soundtrack to Fifty Shades Darker I Dont Wanna Live Forever unexpectedly appeared in the US iTunes Store just,media and entertainment,0.8728542327880859
2016-12-09,"2,000+",The Fifty Shades Darker films release may be two months away but a bombshell about its soundtrack has just dropped Taylor Swift and Zayn Malik have collaborated on a new song called I Dont Wanna Live Forever Fifty Shades Darker which went for,media and entertainment,0.7704195380210876
2016-12-09,"10,000+",NEWLYWEDS Paul Jake Castillo and Kaye Abad wed in Cebu on December 9 Screengrab from Instagramthejasonabalos MANILA Philippines  Kaye Abad and Paul Jake Castillo are married The couple got married on Friday Decmber 9 in Cebu and,celebrity,0.8842552304267883
2016-12-09,"5,000+",For many whove been through war the battles continue long after the guns go silent Through the years weve come to know a veteran who owed his life to his best friend Luis Carlos Montalvan and Tuesday his Golden Retriever service dog have been,military,0.6164534687995911
2016-12-09,"2,000+",A few days ago PewDiePie made an ominous promise once he reached 50 million subscribers on his YouTube channel he said he was going to delete it And today he hit 50 million subscribers On Twitter now hes doubling down on his promise saying,media and entertainment,0.770859956741333
2016-12-09,"5,000+",The first trailer for Marvels SpiderMan Homecoming debuted on Jimmy Kimmel Live giving us a clear look at how well leading man Tom Holland can handle himself in the ol red and blue pajamas The trailer follows SpiderMan as he interrupts a bank,media and entertainment,0.6212079524993896
2016-12-09,"2,000+",The tail of a 99million year old dinosaur has been found entombed in amber an unprecedented discovery that has blown away scientists Xing Lida a Chinese paleontologist found the specimen the size of a dried apricot at an amber market in northern,science,0.774088442325592
2016-12-10,"10,000+",Haikyuu Season 3 Episode 10 which is the final episode titled The Volleyball Idiots just aired Find out how Karasuno won and what happens next to the team CreditTheNarutoOPYouTube Haikyuu Season 3 has just aired its 10th and the final,media and entertainment,0.9778180122375488
2016-12-10,"2,000+",John Glenn radioed from the threshold of outer space Do you have a reason The date was February 20 1962 and the fortyyearold Glennthen circling Earth at more than seventeen thousand miles per hour in Friendship 7 a capsule about the size of,travel,0.7723005414009094
2016-12-10,"5,000+",Meanwhile Cheryl has reached out to Louis Tomlinson with a touching message following his mother death Taking to Twitter on Friday after the news was released the pop star  who is expecting a baby with Louis One Direction bandmate  wrote My,tragedy,0.9880517721176147
2016-12-10,"20,000+",MANILA  Niel Murillo a 17yearold boy from Cebu is the first winner of Pinoy Boyband Superstar the talent show announced Saturday night Murillo received the highest combined scores culled from the judges ratings and the number of text votes,media and entertainment,0.912134051322937
2016-12-10,"2,000+",Zendaya is explaining why she chose to eliminate meat from her diet My main reason for being a vegetarian is that Im an animal lover  definitely NOT because I love vegetables the singer and actress 20 shared on her app Zendaya said she,celebrity,0.9463772773742676
2016-12-11,"2,000+",Underdog Ad Finem of Greece meanwhile would face its greatest challenge yet in Digital Chaos a team that was yetundefeated in the playoffs Ad Finems draft in Game 1 took quick aggression to DC though with Omar Madara Dabachachs Lifestealer,sports,0.7592471241950989
2016-12-11,"2,000+",can be closed by pressing the Escape key or activating the close button Environment Dec 11 2016 Tourists just south of the Arctic Circle were treated to a spectacular display as the Northern Lights lit up the night sky in Rovaniemi Finland on,environment,0.9882157444953918
2016-12-11,"2,000+",TORONTO ON  DECEMBER 10 Max Holloway of the United States defeats Anthony Pettis of the United States for the Interim Featherweight Title during the UFC 206 event at Air Canada Centre on December 10 2016 in Toronto Canada Photo by Vaughn,sports,0.8243189454078674
2016-12-12,"5,000+",If you look up to the sky tomorrow night you are likely to see a rather huge spectacle The final supermoon of 2016 will grace the nights sky on Tuesday December 13 into Wednesday December 14 Providing the weather is clear it is sure to be quite,environment,0.5171723365783691
2016-12-12,"20,000+",I love the changes brought by Dota 2s 700 patch Thats not to say of course that the changes will be good or that they will be healthy Well need hours and hours of the entire community playing and testing things out multiple tournaments and weeks,media and entertainment,0.3125409483909607
2016-12-12,"2,000+",The official title of Fast  Furious 8 is actually The Fate of the Furious possibly because they held a competition to name it and the only entry they received was this one and they felt ethically bound to go with it even though its such a truly,media and entertainment,0.7655286192893982
2016-12-12,"2,000+",Terrence Romeo fired 35 points to lead GlobalPort to a huge bounce back win at the expense of Barangay Ginebra 9184 Sunday in the 2017 PBA Philippine Cup at Smart Araneta Coliseum Catching fire late the super scorer uncorked 15 of his,sports,0.4197784662246704
2016-12-13,"2,000+",In 2012 rebels pushed to take Aleppo once Syrias largest city and commercial capital in the hope of turning it into a rival capital to Damascus and using it as a base to expand opposition control Instead the city had been roughly divided into two,politics,0.47144249081611633
2016-12-13,"2,000+",Kpop band BIGBANG released its third Korean studio album and fifth Japanese studio album MADE on Monday almost 10 years after the group got together The full album marked BIGBANGs comeback following a threeyear hiatus and their first Korean,media and entertainment,0.763843297958374
2016-12-13,"5,000+",Lets see the year out with an unlikely collaboration Zayn and Taylor teaming up for the 50 Shades Darker soundtrack For such a moody and sultry movie this track is weirdly reserved Instead of sweeping passion theres an disconnect  as Taylor,media and entertainment,0.4055179953575134
2016-12-13,"5,000+",Cape Town  The South Africa Weather Service has issued an alert for severe thunderstorms expected over the eastern interior of the Eastern Cape and the southeastern parts of the Free State on Tuesday 13 December A 60 chance of rain can be,travel,0.4092603623867035
2016-12-13,"2,000+",Its pretty official now with less than two weeks to go that were having a white Christmas in Ottawa Gatineau and the surrounding area More than 20 centimetres of snow fell in Ottawa with 26 falling in nearby Dunrobin from Sunday afternoon to,travel,0.44004565477371216
2016-12-14,"5,000+",Actor Alan Thicke arrives at the 2008 premiere of National Lampoon Presents One Two Many in Los Angeles Alan Thicke the star of the popular 1980s sitcom Growing Pains died Tuesday after reportedly suffering a heart attack while playing hockey,tragedy,0.8384227752685547
2016-12-14,"2,000+",Bruno Mars helped James Corden get to work last night in the Late Late Show hosts Carpool Karaoke The duo sang a over a dozen Mars songs  24K Magic Locked Out of Heaven Grenade Versace on the Floor If I Knew Uptown Funk and,media and entertainment,0.9464366436004639
2016-12-14,"2,000+",Metro Manila CNN Philippines  The Alaska Aces grinded out a hardearned win against the Meralco Bolts 8179 on Wednesday evening at the SmartAraneta Coliseum Vic Manuel posted a doubledouble performance with 22 points and 10 rebounds for,media and entertainment,0.8747698664665222
2016-12-14,"2,000+",Our Camille build guide follows her release just a couple of days ago Here are the best runes masteries and items for the new League of Legends champion While the following Camille build guide caters to the top lane the same suggestions should,bussiness,0.41955485939979553
2016-12-14,"20,000+",Malacañang has declared Dec 26 2016 and January 2 2017 as special nonworking days in the country to give the people full opportunity to celebrate the holidays with their families and loved ones The declaration was made through Proclamation No,history,0.34895557165145874
2016-12-14,"2,000+",But he would go on to become a hero in his home country at the height of a British empire that was convinced that it was Scotts right to become the first person at the South Pole Many were unable to accept that loss and Scott became a hero that,history,0.9429248571395874
2016-12-14,"5,000+",Jackie Chan Disha Patani and Soonu Sood the cast of the multicultural flick Kung Fu Yoga seem to be really close if the latest pic of them getting in on a group hug is anything to go by The heartwarming photo show Jackie beaming from ear to ear as,celebrity,0.8647317290306091
2016-12-14,"5,000+",Legend Of The Blue Sea Episode 9 Leaked Photos Lee Min Ho The Ideal Boyfriend Suzy Bae Is So Lucky By mariaea Posted on December 14 2016 legend of the blue sea episode 9 Share Tweet Share Share Email Legend of the Blue Sea episode 9,celebrity,0.9795804023742676
2016-12-14,"2,000+",To win you simply need to match all six numbers on your lottery ticket  as well as the bonus ball There is also the chance to win big on the Thunderball And even if your numbers dont come up theres still the chance to win big in the Lotto Raffle,environment,0.22213435173034668
2016-12-14,"5,000+",The longrunning South Korean variety show Running Man is losing two more stars Song Ji Hyo and Kim Jong Kook as fans still mourn rapper Gary departing from to show to focus on his music career It was also announced that a new format of the series,media and entertainment,0.8198682069778442
2016-12-14,"2,000+",Caution Spoilers ahead Season 11 of The Voice crowned a new winner at the end of Tuesdays finale and a familiar Voice coach has taken home yet another win After a starstudded night of amazing performances  including Ariana Grande and,celebrity,0.6008324027061462
2016-12-15,"2,000+",Former senator Ramon Bong Revilla Jr has asked the Sandiganbayan to allow him to go out of detention to visit his ailing father Ramon Revilla Sr as the exsenator faces plunder over the alleged pork barrel scam In his urgent motion filed before,travel,0.943200945854187
2016-12-15,"5,000+",There are very few Hollywood filmmakers who could have made Dunkirk The cinemagoing public is not crying out for an epic war film about the desperate evacuation of Allied troops at the peak of Hitlers hold on Europe in May and June 1940,history,0.6849400997161865
2016-12-15,"2,000+",Russian President Vladimir Putin again topped Forbes magazines list of The Worlds Most Powerful People in 2016 on Wednesday while Prime Minister Shinzo Abe rose to 37th place from 41st last year Putin 64 has been No 1 for four years in a row now,politics,0.565980851650238
2016-12-15,"10,000+",There has never been a film franchise like Star Wars so it stands to reason theres never been a film like Rogue One A Star Wars Story It is not if were being honest a real movie It is a fan exercise Its whole purpose is to tread water in a,media and entertainment,0.5501303672790527
2016-12-15,"2,000+",The traditional Simbang Gabi masses in honor of the Blessed Virgin Mary begin Friday Dec 16 but advance anticipated masses will be held tonight in many parishes and chapels in the country The nineday Simbang Gabi will culminate with the,religion,0.7751939296722412
2016-12-15,"2,000+",And that villain will be played by South Park cocreator and Colorados own Trey Parker who lends his voice to Balthazar Bratt a dude so bad that hes obsessed with a time period with fashion and music that some might consider bad in another sense,media and entertainment,0.8594451546669006
2016-12-15,"2,000+",The teaser for Yuri on Ice on Episode 11 gave out some important events First the episode will feature Christophe Giacometti Otabek Altin Phichit Chulanont Yuri Plisetsky JeanJacques Leroy and of course Yuri Katsuki It was also shown that,art,0.8268779516220093
2016-12-16,"2,000+",Filipino power reigned supreme on Thursday night as AXN crowned Filipino beauty queens Maggie WilsonConsunji and Parul Shah winners of The Amazing Race Asia Season 5 In the gripping finale episode Maggie and Parul arrived first at the pit stop in,media and entertainment,0.749708890914917
2016-12-16,"2,000+",Proud is a pitiful word to describe how I felt today Lively 29 captioned an Instagram pic that showed her Reynolds and their daughter James 2 standing on his newly unveiled plaque vancityreynolds The permanence of your impact is undeniable,celebrity,0.7277111411094666
2016-12-16,"20,000+",ATLANTA  Craig Sager a colorfully dressed sideline fixture at NBA games for nearly four decades as a reporter for Turner Broadcasting died Thursday at age 65 after a long and public battle with cancer which transformed him into a national symbol,sports,0.9260088205337524
2016-12-16,"10,000+",The story of Legend of the Blue Sea is getting more exciting and fans cant wait for next weeks episode In the previous episode Heo JoonJae Lee Min Ho had a strange dream that includes his other self in the Joseon era  Kim Damryeong In his,media and entertainment,0.5228965878486633
2016-12-16,"2,000+",Yes these questions are believed to be answered by One Piece Chapter 850 Who attacked Reiju There are a lot of speculations and theories surfacing about Reijus attacker Some of the fans believed that it is one of Big Moms army who attacked Reiju,media and entertainment,0.6025406718254089
2016-12-16,"2,000+",Director of the Bureau of Corrections is ordered immediately to release petitioner Rolito T Go from detention unless he is detained for any lawful cause the ruling stated Go now 68 years old filed a habeas corpus petition on January 30 2014,crime,0.37184152007102966
2016-12-16,"2,000+",Shares in Nintendo which had jumped 13pc when Super Mario Run was announced as the company appeared to finally respond to investors demands to embrace mobile gaming fell 42pc on Friday knocking 1405bn yen 958m off the companys value,technology,0.6945509314537048
2016-12-17,"2,000+",The views expressed are not those of this company or its affiliated companies Please note by clicking on Post you acknowledge that you have read the Terms Of Service and the comment you are posting is in compliance with such terms,real estates,0.2942235469818115
2016-12-18,"20,000+",MANILA Philippines  Anne Curtis and Erwan Heussaff are engaged In a video posted on Saturday December 17 Erwan popped the question to the actressTV host during their recent trip to the US Ive never been more sure of anything in my life Erwan,media and entertainment,0.5955519676208496
2016-12-18,"10,000+",By sheer number of delegates alone Miss World 2016 can be a real tough nut to crack when it comes to making final predictions on the outcome One hundred seventeen ladies want the blue crown currently worn by Mireia Lalaguna of Spain But only one of,bussiness,0.15030765533447266
2016-12-18,"2,000+",At its annual Innovation Day Nokia demonstrated how it is making IoT InternetofThings a reality for smart cities and public safety The demos showcased how to manage the connectivity of myriad people and things and how to eliminate slow and,technology,0.91529381275177
2016-12-19,"2,000+",Joe Smith Jr stopped Bernard Hopkins 53 seconds into the eighth round of their WBC international light heavyweight title fight Saturday night Smith used a sixpunch combination to send Hopkins through the ropes and on to the floor effectively ending,history,0.6323383450508118
2016-12-19,"2,000+",A day after Rob Kardashian claimed his fiancée Blac Chyna left him and took their 1monthold daughter Dream the former couples Instagram fight continued when they exchanged nasty comments on an Instagram photo of their baby,celebrity,0.8918198943138123
2016-12-19,"10,000+",The band announced Sunday that Camila would be leaving the band but the remaining four Ally Brooke Normani Kordei Dinah Jane and Lauren Jauregui would be continuing on the tour Although the news came as a major shock to the Harmonizers,celebrity,0.6113168001174927
2016-12-19,"10,000+",MANILA Philippines  Catriona Gray is a familiar face on the runway and in commercials and magazines having been a professional model for many years now She won the Miss World Philippines pageant last October succeeding Hillarie Danielle,celebrity,0.8385664224624634
2016-12-19,"2,000+",Experts have found middle aged men in Finland who take a sauna more than four times a week are two thirds less likely to develop Alzheimers disease or dementia over a 20 year period Researchers at the University of Eastern Finland followed 2315 men,health,0.924553632736206
2016-12-19,"2,000+",SAN ANTONIO  Gregg Popovich arrived at Tim Duncans jersey retirement ceremony well prepared In his suit coat pocket were several tissues folded neatly just in case The San Antonio Spurs coach nearly needed them when he expressed 20 years,sports,0.8978151082992554
2016-12-19,"2,000+",The Hollywood star arguably more famous for her larger than life personality and string of marriages than for her films passed away at her home in Los Angeles on Sunday Her husband Frederic von Anhalt said she died of a heart attack We tried,celebrity,0.8747199177742004
2016-12-20,"2,000+",People living in the east of Iceland are complaining that they cant see where they live on the national broadcasters weather forecasts According to the Iceland Monitor news website residents are annoyed that they never see the forecast on the RUV,environment,0.6201872229576111
2016-12-20,"5,000+",Do Bella Thorne and Tyler Posey talk anymore Because it looks like shes ogling a new guyCharlie Puth The 19yearold starlet was spotted on a beachside stroll with the Grammy nominee as the two walked hand in hand The Duff actress sported a white,celebrity,0.828961193561554
2016-12-20,"5,000+",German police have said they may have arrested the wrong man over the Berlin terror attack and the real culprit could still be at large and armed and dangerous We must get used to the idea that he was possibly not the perpetrator or that he didnt,crime,0.7487029433250427
2016-12-20,"2,000+",Its been a long wait since 1982 but now we have our first real tantalizing look at Blade Runner 2049 the sequel to the classic scifi film directed by Ridley Scott  adapted from Philip K Dicks Do Androids Dream of Electric Sheep  about Rick,media and entertainment,0.6970635056495667
2016-12-20,"5,000+",Clash of Clans Free players Supercell has given to all of you an early Christmas present in the form of a pretty big Christmas update with all kinds of new levels Barbarian King and Archer Queen can now go to Level 45 at Town Hall 11 Wizard Tower,media and entertainment,0.7176058888435364
2016-12-20,"5,000+",According to statistics released by Nielsen Korea on December 20 the first episode of KBS 2TVs new MondayTuesday drama Hwarang had a viewership rating of 69 percent This is 29 percent higher than the ratings of the last episode of its,media and entertainment,0.8383527994155884
2016-12-20,"5,000+",Just how do you address wedding rumours circling around the internet when youre a Hollywood star If youre Margot Robbie you own it by posting this photo on Instagram like so what Yes I am,celebrity,0.9866960048675537
2016-12-20,"10,000+",Turkey identified the killer as 22yearold Mevlut Mert Altintas who had worked for the Ankara riot police for 212 years Altintas who also shouted slogans associated with Islamist militancy after shooting ambassador Andrey Karlov was killed,tragedy,0.7517086267471313
2016-12-21,"20,000+",Celebrity couple Coleen Garcia and Billy Crawford tagged by netizens as BiCol will walk the aisle after Billy popped the question on Tuesday evening Director Gino Santos who worked with Coleen in various projects such as on independent film Y,celebrity,0.9867792129516602
2016-12-21,"2,000+",Drug experts say fentanyl is a growing problem both in Minnesota and nationally Its the drug that killed Prince and also an incredibly difficult problem to solve both because of fentanyls potency and because of the ongoing debate about where,tragedy,0.9100189208984375
2016-12-21,"10,000+",US singer James Taylor has cancelled an upcoming concert in the Philippines over reports of extrajudicial killings in the countrys war on drugs The Grammy awardwinning artist said in a statement that he was choosing to make a political stand He,politics,0.9194270372390747
2016-12-21,"5,000+",The Legend Of The Blue Sea episode 11 will be more interesting after Shim Chung Jun Ji Hyun confessed her real identity to Heo Joon Jae Lee Min Ho Though the situation between the two blossoms a more dangerous villain in their love story rises,crime,0.5996777415275574
2016-12-21,"2,000+",MANILA Philippines  Okada Manila the 24billion integrated resort and casino owned by Japanese billionaire Kazuo Okada is set to open for a Christmas preview and concert on Wednesday December 21 This is the 3rd and the newest resort and,travel,0.8627144694328308
2016-12-21,"5,000+",What the hell does Om Telolet Om mean Thats the question on some of the biggest DJs minds It happened all at once around noon on Tuesday Dec 20 Seemingly without warning the dance music Twitterverse exploded with tweets of this mysterious,media and entertainment,0.22095999121665955
2016-12-21,"2,000+",MANILA  A low pressure area LPA will dump rains over parts of the country on Christmas day state weather bureau PAGASA said Tuesday The LPA which was spotted 2635 kilometers east of Mindanao at 5 am may enter the Philippine area of,environment,0.41138166189193726
2016-12-21,"5,000+",The public and the disaster risk reduction and management council concerned are advised to take appropriate action Keep locked on this page news and updates for Bagyong Nina 2016 will be added here once PAGASA made new announcements,tragedy,0.38782984018325806
2016-12-22,"2,000+",The December solstice happens at the same instant for all of us everywhere on Earth This year the solstice occurs on Wednesday December 21st at 1044 GMT Universal time The winter solstice happens every year when the Sun reaches its most,science,0.32778456807136536
2016-12-22,"5,000+",My shoe speaks to that Being able to stop on a dime and cross over and go another direction I cant wait for players to try it Check out additional photos below of some of the more interesting design details The Black Ice colorway of the Kyrie 3,sports,0.5635596513748169
2016-12-22,"2,000+",Yuri on Ice episode 12 is the finale of winter season 2016s best anime a sports anime about life and love The twist Yuri on Ice features a canon gay relationship between the main character and his coach which is devoid of all the groanworthy,sports,0.794023871421814
2016-12-23,"5,000+",Charlie Puth put Bella Thorne on BLAST when he accused her of cheating on Tyler Posey with himand she is NOT having it With help from her friend Keke Palmer the actress fired back with a message of her own letting Charlie know shes pissed about,celebrity,0.7922092080116272
2016-12-23,"20,000+",to thank everyone in the last year who has extended a warm welcome to those seeking refuge and comfort here So wherever you might be celebrating Christmas in Scotland or overseas at work or at home I wish you all the best for a Merry,history,0.04191085696220398
2016-12-23,"500,000+",Tis the season for song Wintertime brings with it a number of traditions but few as old or joyful as caroling said Google in a blog post Dating back thousands of years the original carols were songs specific to certain regions and shared by,history,0.7246625423431396
2016-12-23,"2,000+",The yuletide season can bring out the worst in people Sure its a time of familial camaraderie a chance to take stock and appreciate all the little things we normally take for granted but theres also something insidiously prefabricated about the,tragedy,0.28439974784851074
2016-12-23,"2,000+",Severe tropical storm Nina international name NockTen intensified further midday Friday over the Philippine Sea and may become a typhoon before its expected landfall on Sunday the state weather bureau said Nina packed maximum sustained winds,bussiness,0.3556729257106781
